Play Id, X Position, Y Position, Possession Id, Distance, Vertical Distance, Total Distance, Thrower id, Reciever Id, Breakthrow?, Stall Six?, Stall Eight?, Defender Id, Stall?, Block?, Throwaway?, Intercept?, Drop?, Score?, Home Attacking Right?, Point Id, Game Id, Opponent Name, Last X, Last Y, Next X, Next Y, Home on Offense
442#1371831469#1372209545#26#330, 6738, 5131, 442#1371831469#1372209545#26#50, -6.981, 16.34, 17.769, 0, 0, false, false, false, 1371831727, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 6201, 1863, 6338, 8186, false
442#1371831469#1372209545#26#331, 6338, 8186, 442#1371831469#1372209545#26#50, 5.2, 15.275, 16.136, 0, 0, false, false, false, 1371831602, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 6738, 5131, 1768, 5980, false
442#1371831469#1372209545#26#332, 1768, 5980, 442#1371831469#1372209545#26#50, 59.41, 11.03, 60.425, 0, 0, false, false, false, 1371832190, false, false, false, true, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 6338, 8186, 3145, 7239, false
442#1371831469#1372209545#26#333, 3145, 7239, 442#1371831469#1372209545#26#51, 17.901, 6.295, 18.976, 1371832190, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 1768, 5980, 3750, 1242, true
442#1371831469#1372209545#26#334, 3750, 1242, 442#1371831469#1372209545#26#51, 7.865, 29.985, 30.999, 1371831727, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 3145, 7239, 4014, 2925, true
442#1371831469#1372209545#26#335, 4014, 2925, 442#1371831469#1372209545#26#51, 3.432, 8.415, 9.088, 1371831602, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 3750, 1242, 3584, 5245, true
442#1371831469#1372209545#26#336, 3584, 5245, 442#1371831469#1372209545#26#51, -5.59, 11.6, 12.877, 1371831849, 1371832190, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 4014, 2925, 4561, 7353, true
442#1371831469#1372209545#26#337, 4561, 7353, 442#1371831469#1372209545#26#51, 12.701, 10.54, 16.505, 1371832190, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 3584, 5245, 5420, 7402, true
442#1371831469#1372209545#26#338, 5420, 7402, 442#1371831469#1372209545#26#51, 11.167, 0.245, 11.17, 1371831849, 0, false, false, false, 0, false, true, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 4561, 7353, 5977, 5997, true
442#1371831469#1372209545#26#339, 5977, 5997, 442#1371831469#1372209545#26#52, -5.72, 13.235, 14.418, 0, 0, false, false, false, 1371831727, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5537, 8644, 5752, 2157, false
442#1371831469#1372209545#26#340, 5752, 2157, 442#1371831469#1372209545#26#52, 2.925, 19.2, 19.422, 0, 0, false, false, false, 1371831849, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5977, 5997, 4287, 1307, false
442#1371831469#1372209545#26#341, 4287, 1307, 442#1371831469#1372209545#26#52, 19.045, 4.25, 19.513, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5752, 2157, 5098, 1863, false
442#1371831469#1372209545#26#342, 5098, 1863, 442#1371831469#1372209545#26#52, -10.543, 2.78, 10.903, 0, 0, false, false, false, 1371832059, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 4287, 1307, 5400, 4134, false
442#1371831469#1372209545#26#343, 5400, 4134, 442#1371831469#1372209545#26#52, -3.926, 11.355, 12.015, 0, 0, false, false, false, 1371831727, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5098, 1863, 5313, 7271, false
442#1371831469#1372209545#26#344, 5313, 7271, 442#1371831469#1372209545#26#52, 1.131, 15.685, 15.726, 0, 0, false, false, false, 1371831849, false, false, false, false, false, false, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5400, 4134, 1289, 5784, false
442#1371831469#1372209545#26#345, 1289, 5784, 442#1371831469#1372209545#26#52, 52.312, 7.435, 52.838, 0, 0, false, false, false, 1371832190, false, false, false, false, false, true, true, 442#1371831469#1372209545#26, 442#1371831469#1372209545, Chain lightning 13, 5313, 7271, null, null, false
442#1371831469#1372209545#3#40, 2021, 4363, 442#1371831469#1372209545#3#10, 15.353, 7.68, 17.167, 1371832225, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 840, 2827, 2588, 6732, true
442#1371831469#1372209545#3#41, 2588, 6732, 442#1371831469#1372209545#3#10, 7.371, 11.845, 13.951, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 2021, 4363, 3535, 8611, true
442#1371831469#1372209545#3#42, 3535, 8611, 442#1371831469#1372209545#3#10, 12.311, 9.395, 15.486, 1371831849, 1371831981, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 2588, 6732, 2900, 7157, true
442#1371831469#1372209545#3#43, 2900, 7157, 442#1371831469#1372209545#3#10, -8.255, 7.27, 11, 1371831981, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 3535, 8611, 3154, 2402, true
442#1371831469#1372209545#3#44, 3154, 2402, 442#1371831469#1372209545#3#10, 3.302, 23.775, 24.003, 1371831849, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 2900, 7157, 4004, 3007, true
442#1371831469#1372209545#3#45, 4004, 3007, 442#1371831469#1372209545#3#10, 11.05, 3.025, 11.457, 1371832225, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 3154, 2402, 3408, 2386, true
442#1371831469#1372209545#3#46, 3408, 2386, 442#1371831469#1372209545#3#10, -7.748, 3.105, 8.347, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 4004, 3007, 3262, 3938, true
442#1371831469#1372209545#3#47, 3262, 3938, 442#1371831469#1372209545#3#10, -1.898, 7.76, 7.989, 1371831849, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 3408, 2386, 3838, 6732, true
442#1371831469#1372209545#3#48, 3838, 6732, 442#1371831469#1372209545#3#10, 7.488, 13.97, 15.85, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 3262, 3938, 4707, 8284, true
442#1371831469#1372209545#3#49, 4707, 8284, 442#1371831469#1372209545#3#10, 11.297, 7.76, 13.705, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 3838, 6732, 5391, 8546, true
442#1371831469#1372209545#3#50, 5391, 8546, 442#1371831469#1372209545#3#10, 8.892, 1.31, 8.988, 1371831602, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 4707, 8284, 8350, 8627, true
442#1371831469#1372209545#3#51, 8350, 8627, 442#1371831469#1372209545#3#10, 38.467, 0.405, 38.469, 1371832103, 1371831981, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372209545#3, 442#1371831469#1372209545, Chain lightning 13, 5391, 8546, null, null, true
442#1371831469#1372209545#4#52, 3135, 6176, 442#1371831469#1372209545#4#11, 3.172, 11.115, 11.559, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 2891, 8399, 3301, 3137, false
442#1371831469#1372209545#4#53, 3301, 3137, 442#1371831469#1372209545#4#11, 2.158, 15.195, 15.347, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 3135, 6176, 3096, 5016, false
442#1371831469#1372209545#4#54, 3096, 5016, 442#1371831469#1372209545#4#11, -2.665, 9.395, 9.766, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 3301, 3137, 4063, 3480, false
442#1371831469#1372209545#4#55, 4063, 3480, 442#1371831469#1372209545#4#11, 12.571, 7.68, 14.731, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 3096, 5016, 3643, 1977, false
442#1371831469#1372209545#4#56, 3643, 1977, 442#1371831469#1372209545#4#11, -5.46, 7.515, 9.289, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 4063, 3480, 7959, 3317, false
442#1371831469#1372209545#4#57, 7959, 3317, 442#1371831469#1372209545#4#11, 56.108, 6.7, 56.507, 0, 0, false, false, false, 1371832103, false, false, false, false, false, true, false, 442#1371831469#1372209545#4, 442#1371831469#1372209545, Chain lightning 13, 3643, 1977, null, null, false
442#1371831469#1372209545#5#58, 2988, 6552, 442#1371831469#1372209545#5#12, 18.278, 2.04, 18.391, 1371831912, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 1582, 6144, 2559, 4477, true
442#1371831469#1372209545#5#59, 2559, 4477, 442#1371831469#1372209545#5#12, -5.577, 10.375, 11.779, 1371832147, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 2988, 6552, 3047, 1895, true
442#1371831469#1372209545#5#60, 3047, 1895, 442#1371831469#1372209545#5#12, 6.344, 12.91, 14.385, 1371831727, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 2559, 4477, 2734, 7794, true
442#1371831469#1372209545#5#61, 2734, 7794, 442#1371831469#1372209545#5#12, -4.069, 29.495, 29.774, 1371832225, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 3047, 1895, 2920, 5082, true
442#1371831469#1372209545#5#62, 2920, 5082, 442#1371831469#1372209545#5#12, 2.418, 13.56, 13.774, 1371832147, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 2734, 7794, 3721, 6830, true
442#1371831469#1372209545#5#63, 3721, 6830, 442#1371831469#1372209545#5#12, 10.413, 8.74, 13.595, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 2920, 5082, 3770, 5588, true
442#1371831469#1372209545#5#64, 3770, 5588, 442#1371831469#1372209545#5#12, 0.637, 6.21, 6.243, 1371831849, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 3721, 6830, 5820, 6111, true
442#1371831469#1372209545#5#65, 5820, 6111, 442#1371831469#1372209545#5#12, 26.65, 2.615, 26.778, 1371831727, 1371831981, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 3770, 5588, 4893, 6961, true
442#1371831469#1372209545#5#66, 4893, 6961, 442#1371831469#1372209545#5#12, -12.051, 4.25, 12.778, 1371831981, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 5820, 6111, 6035, 7859, true
442#1371831469#1372209545#5#67, 6035, 7859, 442#1371831469#1372209545#5#12, 14.846, 4.49, 15.51, 1371832147, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 4893, 6961, 5127, 5817, true
442#1371831469#1372209545#5#68, 5127, 5817, 442#1371831469#1372209545#5#12, -11.804, 10.21, 15.607, 1371832225, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 6035, 7859, 6338, 2516, true
442#1371831469#1372209545#5#69, 6338, 2516, 442#1371831469#1372209545#5#12, 15.743, 16.505, 22.809, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 5127, 5817, 5439, 3268, true
442#1371831469#1372209545#5#70, 5439, 3268, 442#1371831469#1372209545#5#12, -11.687, 3.76, 12.277, 1371831849, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 6338, 2516, 6191, 3922, true
442#1371831469#1372209545#5#71, 6191, 3922, 442#1371831469#1372209545#5#12, 9.776, 3.27, 10.308, 1371831727, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 5439, 3268, 7441, 2271, true
442#1371831469#1372209545#5#72, 7441, 2271, 442#1371831469#1372209545#5#12, 16.25, 8.255, 18.227, 1371831849, 1371831624, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 6191, 3922, 8096, 1095, true
442#1371831469#1372209545#5#73, 8096, 1095, 442#1371831469#1372209545#5#12, 8.515, 5.88, 10.348, 1371831624, 1371832225, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372209545#5, 442#1371831469#1372209545, Chain lightning 13, 7441, 2271, null, null, true
442#1371831469#1372209545#6#74, 3486, 4346, 442#1371831469#1372209545#6#13, 17.641, 3.68, 18.021, 0, 0, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#6, 442#1371831469#1372209545, Chain lightning 13, 2129, 5082, 3760, 5261, false
442#1371831469#1372209545#6#75, 3760, 5261, 442#1371831469#1372209545#6#13, 3.562, 4.575, 5.798, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, false, 442#1371831469#1372209545#6, 442#1371831469#1372209545, Chain lightning 13, 3486, 4346, 4199, 3105, false
442#1371831469#1372209545#6#76, 4199, 3105, 442#1371831469#1372209545#6#13, 5.707, 10.78, 12.197, 0, 0, false, false, false, 1371832190, false, false, false, false, false, false, false, 442#1371831469#1372209545#6, 442#1371831469#1372209545, Chain lightning 13, 3760, 5261, 7939, 4118, false
442#1371831469#1372209545#6#77, 7939, 4118, 442#1371831469#1372209545#6#13, 48.62, 5.065, 48.883, 0, 0, false, false, false, 1371831691, false, false, false, false, false, true, false, 442#1371831469#1372209545#6, 442#1371831469#1372209545, Chain lightning 13, 4199, 3105, null, null, false
442#1371831469#1372209545#7#78, 2197, 4820, 442#1371831469#1372209545#7#14, 3.172, 12.01, 12.422, 1371832225, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 1953, 2418, 3662, 4771, true
442#1371831469#1372209545#7#79, 3662, 4771, 442#1371831469#1372209545#7#14, 19.045, 0.245, 19.047, 1371831727, 1371832147, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 2197, 4820, 4346, 7696, true
442#1371831469#1372209545#7#80, 4346, 7696, 442#1371831469#1372209545#7#14, 8.892, 14.625, 17.116, 1371832147, 1371831762, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 3662, 4771, 6523, 4837, true
442#1371831469#1372209545#7#81, 6523, 4837, 442#1371831469#1372209545#7#14, 28.301, 14.295, 31.706, 1371831762, 1371831981, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 4346, 7696, 6338, 6307, true
442#1371831469#1372209545#7#82, 6338, 6307, 442#1371831469#1372209545#7#14, -2.405, 7.35, 7.733, 1371831981, 1371831547, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 6523, 4837, 6152, 4837, true
442#1371831469#1372209545#7#83, 6152, 4837, 442#1371831469#1372209545#7#14, -2.418, 7.35, 7.738, 1371831547, 1371832190, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 6338, 6307, 6416, 2353, true
442#1371831469#1372209545#7#84, 6416, 2353, 442#1371831469#1372209545#7#14, 3.432, 12.42, 12.885, 1371832190, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 6152, 4837, 7949, 1095, true
442#1371831469#1372209545#7#85, 7949, 1095, 442#1371831469#1372209545#7#14, 19.929, 6.29, 20.898, 1371831727, 1371832147, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1372209545#7, 442#1371831469#1372209545, Chain lightning 13, 6416, 2353, null, null, true
442#1371831469#1372209545#8#100, 4053, 3235, 442#1371831469#1372209545#8#16, -4.069, 4.41, 6, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3740, 2353, 3838, 1765, true
442#1371831469#1372209545#8#101, 3838, 1765, 442#1371831469#1372209545#8#16, 2.795, 7.35, 7.863, 1371831602, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4053, 3235, 4121, 2941, true
442#1371831469#1372209545#8#102, 4121, 2941, 442#1371831469#1372209545#8#16, -3.679, 5.88, 6.936, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3838, 1765, 4453, 3529, true
442#1371831469#1372209545#8#103, 4453, 3529, 442#1371831469#1372209545#8#16, -4.316, 2.94, 5.222, 1371831602, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4121, 2941, 4199, 6895, true
442#1371831469#1372209545#8#104, 4199, 6895, 442#1371831469#1372209545#8#16, 3.302, 16.83, 17.151, 1371831849, 1371831912, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4453, 3529, 4580, 4020, true
442#1371831469#1372209545#8#105, 4580, 4020, 442#1371831469#1372209545#8#16, -4.953, 14.375, 15.204, 1371831912, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4199, 6895, 3457, 7222, true
442#1371831469#1372209545#8#106, 3457, 7222, 442#1371831469#1372209545#8#16, 14.599, 16.01, 21.667, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4580, 4020, 3857, 5212, true
442#1371831469#1372209545#8#107, 3857, 5212, 442#1371831469#1372209545#8#16, -5.2, 10.05, 11.316, 1371831602, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3457, 7222, 3447, 3333, true
442#1371831469#1372209545#8#108, 3447, 3333, 442#1371831469#1372209545#8#16, 5.33, 9.395, 10.802, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3857, 5212, 1758, 1258, true
442#1371831469#1372209545#8#109, 1758, 1258, 442#1371831469#1372209545#8#16, 21.957, 10.375, 24.285, 1371831602, 1371832103, false, false, false, 0, false, false, false, false, false, true, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3447, 3333, null, null, true
442#1371831469#1372209545#8#86, 4209, 1569, 442#1371831469#1372209545#8#15, 5.837, 11.355, 12.767, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3760, 3840, 4834, 1340, false
442#1371831469#1372209545#8#87, 4834, 1340, 442#1371831469#1372209545#8#15, 8.125, 1.145, 8.205, 0, 0, false, false, false, 0, false, false, false, false, true, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4209, 1569, 5000, 4199, false
442#1371831469#1372209545#8#88, 5000, 4199, 442#1371831469#1372209545#8#16, 0.767, 14.705, 14.725, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 5059, 1258, 5195, 1797, true
442#1371831469#1372209545#8#89, 5195, 1797, 442#1371831469#1372209545#8#16, -2.535, 12.01, 12.275, 1371831602, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 5000, 4199, 4375, 1487, true
442#1371831469#1372209545#8#90, 4375, 1487, 442#1371831469#1372209545#8#16, 10.66, 1.55, 10.772, 1371831849, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 5195, 1797, 4111, 1144, true
442#1371831469#1372209545#8#91, 4111, 1144, 442#1371831469#1372209545#8#16, 3.432, 1.715, 3.837, 1371831849, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4375, 1487, 4385, 1454, true
442#1371831469#1372209545#8#92, 4385, 1454, 442#1371831469#1372209545#8#16, -3.562, 1.55, 3.885, 1371831849, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4111, 1144, 3604, 1144, true
442#1371831469#1372209545#8#93, 3604, 1144, 442#1371831469#1372209545#8#16, 10.153, 1.55, 10.271, 1371831602, 1371831912, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4385, 1454, 4102, 2271, true
442#1371831469#1372209545#8#94, 4102, 2271, 442#1371831469#1372209545#8#16, -6.474, 5.635, 8.583, 1371831912, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3604, 1144, 4219, 4820, true
442#1371831469#1372209545#8#95, 4219, 4820, 442#1371831469#1372209545#8#16, -1.521, 12.745, 12.835, 1371831602, 1371831624, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4102, 2271, 4531, 2451, true
442#1371831469#1372209545#8#96, 4531, 2451, 442#1371831469#1372209545#8#16, -4.056, 11.845, 12.52, 1371831624, 1371831602, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4219, 4820, 3975, 7533, true
442#1371831469#1372209545#8#97, 3975, 7533, 442#1371831469#1372209545#8#16, 7.228, 25.41, 26.418, 1371831602, 1371832026, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 4531, 2451, 3857, 4853, true
442#1371831469#1372209545#8#98, 3857, 4853, 442#1371831469#1372209545#8#16, 1.534, 13.4, 13.488, 1371832026, 1371832103, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3975, 7533, 3740, 2353, true
442#1371831469#1372209545#8#99, 3740, 2353, 442#1371831469#1372209545#8#16, 1.521, 12.5, 12.592, 1371832103, 1371831849, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1372209545#8, 442#1371831469#1372209545, Chain lightning 13, 3857, 4853, 4053, 3235, true
442#1371831469#1372209545#9#110, 7412, 4886, 442#1371831469#1372209545#9#17, 5.967, 15.03, 16.171, 0, 0, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 7871, 7892, 7119, 3415, false
442#1371831469#1372209545#9#111, 7119, 3415, 442#1371831469#1372209545#9#17, 3.809, 7.355, 8.283, 0, 0, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 7412, 4886, 6104, 2451, false
442#1371831469#1372209545#9#112, 6104, 2451, 442#1371831469#1372209545#9#17, 13.195, 4.82, 14.048, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 7119, 3415, 5107, 1797, false
442#1371831469#1372209545#9#113, 5107, 1797, 442#1371831469#1372209545#9#17, 12.961, 3.27, 13.367, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 6104, 2451, 5752, 3399, false
442#1371831469#1372209545#9#114, 5752, 3399, 442#1371831469#1372209545#9#17, -8.385, 8.01, 11.596, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 5107, 1797, 5635, 6585, false
442#1371831469#1372209545#9#115, 5635, 6585, 442#1371831469#1372209545#9#17, 1.521, 15.93, 16.002, 0, 0, false, false, false, 1371831762, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 5752, 3399, 5977, 4248, false
442#1371831469#1372209545#9#116, 5977, 4248, 442#1371831469#1372209545#9#17, -4.446, 11.685, 12.502, 0, 0, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 5635, 6585, 5586, 5556, false
442#1371831469#1372209545#9#117, 5586, 5556, 442#1371831469#1372209545#9#18, -5.59, 6.21, 8.355, 1371831727, 1371832190, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 6016, 4314, 5645, 4020, true
442#1371831469#1372209545#9#118, 5645, 4020, 442#1371831469#1372209545#9#18, 0.767, 7.68, 7.718, 1371832190, 1371831727, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1372209545#9, 442#1371831469#1372209545, Chain lightning 13, 5586, 5556, 6641, 1242, true
